lib,term,p,padj,n_overlap,genes
GO_Biological_Process_2023,Positive Regulation Of Protein Kinase B Signaling (GO:0051897),0.37911695126655665,0.4423031098109828,1,PHB1
GO_Biological_Process_2023,Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135),0.37911695126655665,0.4423031098109828,1,RACK1
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Biogenesis (GO:0044089),0.37911695126655665,0.4423031098109828,1,RACK1
GO_Biological_Process_2023,Protein Ubiquitination (GO:0016567),0.3816291199864392,0.44390080249497127,3,RACK1;STUB1;UBA52
GO_Biological_Process_2023,Vesicle Organization (GO:0016050),0.3822982421487303,0.44390080249497127,1,TRAPPC5
GO_Biological_Process_2023,"Retrograde Transport, Endosome To Golgi (GO:0042147)",0.3822982421487303,0.44390080249497127,1,VPS51
GO_Biological_Process_2023,T Cell Receptor Signaling Pathway (GO:0050852),0.38546339163987653,0.44687002027651296,1,STOML2
GO_Biological_Process_2023,Positive Regulation Of Supramolecular Fiber Organization (GO:1902905),0.3886124808534803,0.4491040462693523,1,PDXP
GO_Biological_Process_2023,Regulation Of Protein Metabolic Process (GO:0051246),0.3886124808534803,0.4491040462693523,1,ELP6
GO_Biological_Process_2023,Monocarboxylic Acid Metabolic Process (GO:0032787),0.3917455904459541,0.45201414282225466,1,GRHPR
GO_Biological_Process_2023,RNA Splicing (GO:0008380),0.3948628007367752,0.4541849116455865,1,LSM4
GO_Biological_Process_2023,Phosphatidylinositol Biosynthetic Process (GO:0006661),0.3948628007367752,0.4541849116455865,1,PMPCA
GO_Biological_Process_2023,Negative Regulation Of Signal Transduction (GO:0009968),0.3960324721840076,0.45481854227382124,2,RACK1;ZNF653
GO_Biological_Process_2023,Response To UV (GO:0009411),0.40104984239534247,0.45986214377625073,1,TMEM161A
GO_Biological_Process_2023,Hemopoiesis (GO:0030097),0.4041198324262492,0.4626605558150984,1,ARMC6
GO_Biological_Process_2023,Positive Regulation Of Cell Migration (GO:0030335),0.4049899708664891,0.4629356587665155,2,RACK1;ELP6
GO_Biological_Process_2023,Regulation Of RNA Splicing (GO:0043484),0.407174240334478,0.46470973081652384,1,SF3B5
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),0.41193166291290995,0.4694104995984323,3,PHB1;NDUFA13;ZNF653
GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),0.4162447522844623,0.47359116552489133,1,VPS51
GO_Biological_Process_2023,Monoatomic Ion Transport (GO:0006811),0.4222152748646144,0.4796417728369267,1,SLC25A26
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),0.4244731869924413,0.4814626426534635,2,DHX30;MAP1S
GO_Biological_Process_2023,Glycerophospholipid Biosynthetic Process (GO:0046474),0.4251778207952197,0.48151879550768334,1,PMPCA
GO_Biological_Process_2023,Positive Regulation Of Wnt Signaling Pathway (GO:0030177),0.4281253246454937,0.4833673020191058,1,PIN1
GO_Biological_Process_2023,Regulation Of Wnt Signaling Pathway (GO:0030111),0.4281253246454937,0.4833673020191058,1,RACK1
GO_Biological_Process_2023,Response To Lipid (GO:0033993),0.43105786207443775,0.4859317923691898,1,TMEM161A
GO_Biological_Process_2023,RNA Metabolic Process (GO:0016070),0.43397550823954073,0.4862378026769244,1,EXOSC4
GO_Biological_Process_2023,Mitotic Cell Cycle Phase Transition (GO:0044772),0.43397550823954073,0.4862378026769244,1,TACC3
GO_Biological_Process_2023,Mitotic Sister Chromatid Segregation (GO:0000070),0.43397550823954073,0.4862378026769244,1,AKAP8L
GO_Biological_Process_2023,Cytoskeleton Organization (GO:0007010),0.43397550823954073,0.4862378026769244,1,MLST8
GO_Biological_Process_2023,Protein Deubiquitination (GO:0016579),0.4368783380844716,0.4880023989241437,1,BABAM1
GO_Biological_Process_2023,Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900),0.4368783380844716,0.4880023989241437,1,CDC37
GO_Biological_Process_2023,Regulation Of Protein Ubiquitination (GO:0031396),0.43976642602899374,0.4897398835322884,1,STUB1
GO_Biological_Process_2023,Positive Regulation Of Cellular Component Organization (GO:0051130),0.43976642602899374,0.4897398835322884,1,RACK1
GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),0.44263984628307584,0.49219408020886646,1,MLST8
GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),0.4471526904742992,0.49646106872901796,3,PRDX2;FKBP8;MLST8
GO_Biological_Process_2023,Positive Regulation Of Cell Population Proliferation (GO:0008284),0.4484918484540556,0.4971968455712381,3,RPS9;PHB1;DHPS
GO_Biological_Process_2023,Protein Maturation (GO:0051604),0.45117283639660777,0.4986647139120402,1,STUB1
GO_Biological_Process_2023,Protein Processing (GO:0016485),0.45117283639660777,0.4986647139120402,1,STOML2
GO_Biological_Process_2023,Regulation Of Protein-Containing Complex Assembly (GO:0043254),0.4567895003338674,0.5041145386567456,1,RACK1
GO_Biological_Process_2023,Cellular Response To Cytokine Stimulus (GO:0071345),0.4674979674382499,0.5147779693655501,2,PHB1;NDUFA13
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),0.4678526306614795,0.5147779693655501,1,PIN1
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),0.47058337039837705,0.5170086356394725,1,PDXP
GO_Biological_Process_2023,Positive Regulation Of Intracellular Protein Transport (GO:0090316),0.4760032908366396,0.5221827145745226,1,PIN1
GO_Biological_Process_2023,Cytosolic Transport (GO:0016482),0.4786926108283515,0.5243503263171958,1,VPS51
GO_Biological_Process_2023,Protein Homooligomerization (GO:0051260),0.4840303160256479,0.5294081581530524,1,ELAVL1
GO_Biological_Process_2023,Proteasome-Mediated Ubiquitin-Dependent Protein Catabolic Process (GO:0043161),0.485829005541899,0.5299391796476227,2,RAD23A;STUB1
GO_Biological_Process_2023,Golgi Organization (GO:0007030),0.4866788384518984,0.5299391796476227,1,VPS51
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),0.4866788384518984,0.5299391796476227,1,STUB1
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),0.4874763467200183,0.5300223592296057,2,PHB1;STOML2
GO_Biological_Process_2023,Synapse Organization (GO:0050808),0.4893138983023021,0.5312344390726618,1,PIN1
GO_Biological_Process_2023,Negative Regulation Of Cell Motility (GO:2000146),0.49454390098005757,0.5361206006199739,1,PIN1
GO_Biological_Process_2023,Antigen Receptor-Mediated Signaling Pathway (GO:0050851),0.49713897837191195,0.5381401312273273,1,STOML2
GO_Biological_Process_2023,Non-Membrane-Bounded Organelle Assembly (GO:0140694),0.49972086222526646,0.5401394613758395,1,LSM4
GO_Biological_Process_2023,Positive Regulation Of Intracellular Signal Transduction (GO:1902533),0.5034831836166487,0.5434069602910966,3,PHB1;MLST8;RACK1
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),0.5048453145340125,0.5440781615579167,1,RAB3A
GO_Biological_Process_2023,Negative Regulation Of Wnt Signaling Pathway (GO:0030178),0.5124346910952726,0.5514487524963768,1,RACK1
GO_Biological_Process_2023,Negative Regulation Of Gene Expression (GO:0010629),0.5133877016207774,0.5516666091977651,2,IFRD2;RACK1
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),0.5174301670448507,0.5551987923765915,1,RAB3A
GO_Biological_Process_2023,Positive Regulation Of Transferase Activity (GO:0051347),0.5199088659087284,0.5570452134736376,1,PIN1
GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),0.5245801087685384,0.5612319940973446,5,CHCHD2;STXBP2;AKAP8L;PIN1;RFXANK
GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),0.5272695705697074,0.5632894394894403,1,MLST8
GO_Biological_Process_2023,Dephosphorylation (GO:0016311),0.529698218759658,0.5650626861949907,1,PDXP
GO_Biological_Process_2023,Defense Response To Symbiont (GO:0140546),0.5321145113914838,0.5668176316996241,1,EXOSC4
GO_Biological_Process_2023,Protein Localization (GO:0008104),0.536896648143164,0.5710839889800658,2,STXBP2;TIMM44
GO_Biological_Process_2023,Positive Regulation Of Nucleic Acid-Templated Transcription (GO:1903508),0.5434858332064826,0.5772573517438796,3,SF3B5;PHB1;MRPL12
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),0.5486877954904755,0.581941601277777,1,RACK1
GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),0.5611132784162209,0.5942626219537787,2,RAD23A;STUB1
GO_Biological_Process_2023,Regulation Of Macromolecule Metabolic Process (GO:0060255),0.5646795770584497,0.5971791210618138,1,PIN1
GO_Biological_Process_2023,Nitrogen Compound Transport (GO:0071705),0.5669178348455791,0.5986847824877883,1,CD320
GO_Biological_Process_2023,Peptidyl-Serine Modification (GO:0018209),0.5735644610362591,0.6048348333739605,1,NTMT1
GO_Biological_Process_2023,Double-Strand Break Repair (GO:0006302),0.5779393269282427,0.6085750792152699,1,BABAM1
GO_Biological_Process_2023,Generation Of Neurons (GO:0048699),0.5865561647926287,0.6167650659836653,1,PIN1
GO_Biological_Process_2023,Neuron Differentiation (GO:0030182),0.5886830128411195,0.6181171634831755,1,PIN1
GO_Biological_Process_2023,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.5907990265731289,0.6194540435538513,1,ELAVL1
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),0.601218483726814,0.6294808910814933,1,PHB1
GO_Biological_Process_2023,Negative Regulation Of Macromolecule Metabolic Process (GO:0010605),0.6153657361992282,0.6433766943192499,1,RACK1
GO_Biological_Process_2023,Neuron Projection Development (GO:0031175),0.6270956027529703,0.6547091875332857,1,MAP1S
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),0.6347180103488669,0.6617272873849889,1,VPS51
GO_Biological_Process_2023,Nervous System Development (GO:0007399),0.6513978549685004,0.6781549906541753,2,DHX30;MAP1S
GO_Biological_Process_2023,Regulation Of Cell Migration (GO:0030334),0.6526467832408073,0.6784941805968788,2,RACK1;ELP6
GO_Biological_Process_2023,Regulation Of Canonical Wnt Signaling Pathway (GO:0060828),0.654893234881943,0.6798679768901525,1,PIN1
GO_Biological_Process_2023,Regulation Of Nucleic Acid-Templated Transcription (GO:1903506),0.6745297775830837,0.6992657073675127,2,PHB1;ZNF653
GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),0.6871753235938832,0.7113716378049354,1,STUB1
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),0.6903943469226466,0.7116968372905262,1,BRAT1
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),0.6903943469226466,0.7116968372905262,1,NDUFA13
GO_Biological_Process_2023,Cilium Organization (GO:0044782),0.6903943469226466,0.7116968372905262,1,POC1A
GO_Biological_Process_2023,Positive Regulation Of Gene Expression (GO:0010628),0.7063572812391332,0.7271324953932253,2,PHB1;ELAVL1
GO_Biological_Process_2023,Cilium Assembly (GO:0060271),0.7135139715623547,0.7334724043333296,1,POC1A
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),0.7164644938940433,0.7354768198493322,1,RACK1
GO_Biological_Process_2023,Positive Regulation Of Signal Transduction (GO:0009967),0.7456850141924881,0.7644051400717974,1,PHB1
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Process (GO:0043065),0.7509027087213193,0.7686817422147211,1,RACK1
GO_Biological_Process_2023,Regulation Of Cell Population Proliferation (GO:0042127),0.7543253140124644,0.7704701659557793,3,RPS9;PHB1;DHPS
GO_Biological_Process_2023,Chemical Synaptic Transmission (GO:0007268),0.7547462850179063,0.7704701659557793,1,STXBP2
GO_Biological_Process_2023,Plasma Membrane Bounded Cell Projection Assembly (GO:0120031),0.7572759838931553,0.7719803719299156,1,POC1A
GO_Biological_Process_2023,DNA Metabolic Process (GO:0006259),0.7731007278256602,0.7870208240330474,1,POLD2
GO_Biological_Process_2023,Positive Regulation Of MAPK Cascade (GO:0043410),0.7975867954525999,0.8108247505638464,1,PHB1
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),0.80379796825386,0.8160103683240153,1,PIN1
GO_Biological_Process_2023,Organelle Assembly (GO:0070925),0.8098203571774681,0.8209902931385367,1,POC1A
GO_Biological_Process_2023,Proteolysis (GO:0006508),0.8175663429419769,0.8277014628958032,1,APEH
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),0.833490911494159,0.8426627509603944,4,SF3B5;PHB1;RACK1;PIN1
GO_Biological_Process_2023,Positive Regulation Of Macromolecule Metabolic Process (GO:0010604),0.8471477612736555,0.8552934128243638,1,PHB1
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),0.8586380693487156,0.8657050493433551,1,PHB1
GO_Biological_Process_2023,Protein Modification Process (GO:0036211),0.88202570545519,0.8880669774103626,2,PDXP;UBA52
GO_Biological_Process_2023,Phosphorylation (GO:0016310),0.8911036070307393,0.895979686959772,1,MLST8
GO_Biological_Process_2023,Regulation Of Transcription By RNA Polymerase II (GO:0006357),0.9029637119192052,0.9066643828696938,7,PHB1;CHCHD2;STXBP2;AKAP8L;PIN1;RFXANK;ZNF653
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription (GO:0006355),0.9352399247962055,0.9377917390521298,6,SF3B5;PHB1;NDUFA13;RFXANK;MRPL12;ZNF653
GO_Biological_Process_2023,Negative Regulation Of DNA-templated Transcription (GO:0045892),0.9698707550461255,0.9711921048486407,2,PHB1;NDUFA13
GO_Biological_Process_2023,Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122),0.9812696358663664,0.9812696358663664,1,PHB1
GO_Cellular_Component_2023,Mitochondrial Membrane (GO:0031966),3.247206760095905e-14,2.325547082942861e-12,22,GADD45GIP1;PHB1;STOML2;NDUFA7;NDUFA13;NDUFB7;MPV17L2;MRPS2;UQCC5;TIMM44;MRPL37;MRPL12;ECSIT;MRPL34;SLC25A38;MRPL4;QTRT1;SLC25A26;SAMM50;UQCRC1;PMPCA;UBA52
GO_Cellular_Component_2023,Mitochondrial Inner Membrane (GO:0005743),3.720875332708578e-14,2.325547082942861e-12,19,GADD45GIP1;PHB1;STOML2;NDUFA7;NDUFA13;NDUFB7;MPV17L2;MRPS2;UQCC5;TIMM44;MRPL37;MRPL12;ECSIT;MRPL34;SLC25A38;MRPL4;SLC25A26;UQCRC1;PMPCA
GO_Cellular_Component_2023,Organelle Inner Membrane (GO:0019866),1.3754995451954132e-13,5.731248104980888e-12,19,GADD45GIP1;PHB1;STOML2;NDUFA7;NDUFA13;NDUFB7;MPV17L2;MRPS2;UQCC5;TIMM44;MRPL37;MRPL12;ECSIT;MRPL34;SLC25A38;MRPL4;SLC25A26;UQCRC1;PMPCA
GO_Cellular_Component_2023,Large Ribosomal Subunit (GO:0015934),6.715468240332201e-06,0.00016788670600830503,5,RPL18A;RPL14;RPL23A;RPL29;UBA52
GO_Cellular_Component_2023,Cytosolic Large Ribosomal Subunit (GO:0022625),6.715468240332201e-06,0.00016788670600830503,5,RPL18A;RPL14;RPL23A;RPL29;UBA52
GO_Cellular_Component_2023,Cytosolic Small Ribosomal Subunit (GO:0022627),5.585246506259105e-05,0.001098050224846914,4,RPS9;RACK1;RPSA;UBA52
GO_Cellular_Component_2023,Small Ribosomal Subunit (GO:0015935),6.149081259142718e-05,0.001098050224846914,4,RPS9;RACK1;RPSA;UBA52
GO_Cellular_Component_2023,Nucleus (GO:0005634),9.819688756306628e-05,0.0015343263681729105,40,SF3B5;PHB1;DDX49;TEX264;BRAT1;STXBP2;CCDC124;RRP1;AKAP8L;PPAN;ECSIT;ELAVL1;BABAM1;DHX30;CHCHD2;EXOSC4;SNAPC2;NTMT1;POLD2;RACK1;PMPCA;RPS9;MDH2;MAP1S;IFRD2;ALYREF;RPSA;RFXANK;RAD23A;RPL23A;LSM4;ELP6;XAB2;IMPDH2;EIF3G;PIN1;STUB1;ZNF653;UBA52;RABL6
GO_Cellular_Component_2023,Mitochondrial Ribosome (GO:0005761),0.00018482643389906202,0.0025670338041536393,3,NDUFA7;MRPL37;MRPL34
GO_Cellular_Component_2023,Mitochondrial Matrix (GO:0005759),0.00046877832483461064,0.005859729060432633,8,GADD45GIP1;GCDH;NDUFA7;MDH2;FDX2;TIMM44;MRPL37;MRPL34
GO_Cellular_Component_2023,Intracellular Membrane-Bounded Organelle (GO:0043231),0.0005211713268586858,0.0059224014415759745,42,SF3B5;PHB1;DDX49;TEX264;BRAT1;STXBP2;CCDC124;RRP1;AKAP8L;PPAN;ECSIT;ELAVL1;BABAM1;DHX30;CHCHD2;EXOSC4;VPS51;SNAPC2;NTMT1;POLD2;RACK1;PMPCA;RPS9;MDH2;MAP1S;IFRD2;ALYREF;RPSA;RFXANK;RAD23A;RPL23A;LSM4;ELP6;XAB2;IMPDH2;EIF3G;TACC3;PIN1;STUB1;ZNF653;UBA52;RABL6
GO_Cellular_Component_2023,Mitochondrial Envelope (GO:0005740),0.0009134341542805102,0.009514939107088647,5,STOML2;NDUFA13;CHCHD2;NDUFB7;FKBP8
GO_Cellular_Component_2023,Mitochondrial Respiratory Chain Complex I (GO:0005747),0.0011925956804552317,0.010648175718350283,3,NDUFA13;NDUFA7;NDUFB7
GO_Cellular_Component_2023,Respiratory Chain Complex I (GO:0045271),0.0011925956804552317,0.010648175718350283,3,NDUFA13;NDUFA7;NDUFB7
GO_Cellular_Component_2023,"Preribosome, Large Subunit Precursor (GO:0030687)",0.0037362085914807515,0.030596639914938255,2,PES1;PPAN
GO_Cellular_Component_2023,Mitochondrial Intermembrane Space (GO:0005758),0.003916369909112097,0.030596639914938255,3,CHCHD2;STOML2;NDUFB7
GO_Cellular_Component_2023,Organelle Envelope Lumen (GO:0031970),0.00507662260532069,0.037328107392063894,3,CHCHD2;STOML2;NDUFB7
GO_Cellular_Component_2023,U2-type Spliceosomal Complex (GO:0005684),0.010980135413536544,0.07625094037178155,3,SF3B5;XAB2;LSM4
GO_Cellular_Component_2023,Nucleolus (GO:0005730),0.01697794762619251,0.11169702385652967,9,RPS9;EXOSC4;VPS51;MAP1S;PES1;RRP1;RPL23A;GET3;RRP9
GO_Cellular_Component_2023,Nuclear Lumen (GO:0031981),0.01816574789522976,0.113535924345186,9,RPS9;EXOSC4;VPS51;MAP1S;PES1;RRP1;RPL23A;GET3;RRP9
GO_Cellular_Component_2023,Box C/D RNP Complex (GO:0031428),0.02524355128901587,0.1473060440447587,1,RRP9
GO_Cellular_Component_2023,U2-type Precatalytic Spliceosome (GO:0071005),0.025925863751877533,0.1473060440447587,2,SF3B5;LSM4
GO_Cellular_Component_2023,Precatalytic Spliceosome (GO:0071011),0.028946781382182714,0.15156638831165006,2,SF3B5;LSM4
GO_Cellular_Component_2023,Spliceosomal snRNP Complex (GO:0097525),0.03427566652773426,0.15156638831165006,2,SF3B5;LSM4
GO_Cellular_Component_2023,TORC2 Complex (GO:0031932),0.03516340208830281,0.15156638831165006,1,MLST8
GO_Cellular_Component_2023,U6 snRNP (GO:0005688),0.03516340208830281,0.15156638831165006,1,LSM4
GO_Cellular_Component_2023,Clathrin-Sculpted Gamma-Aminobutyric Acid Transport Vesicle (GO:0061200),0.03516340208830281,0.15156638831165006,1,RAB3A
GO_Cellular_Component_2023,Clathrin-Sculpted Gamma-Aminobutyric Acid Transport Vesicle Membrane (GO:0061202),0.03516340208830281,0.15156638831165006,1,RAB3A
GO_Cellular_Component_2023,Cytolytic Granule (GO:0044194),0.03516340208830281,0.15156638831165006,1,STXBP2
GO_Cellular_Component_2023,Ribosome (GO:0005840),0.03879104991994025,0.16162937466641772,2,RPS9;RPL18A
GO_Cellular_Component_2023,Mitochondrial Outer Membrane (GO:0005741),0.042148567710899365,0.16535513666620152,3,QTRT1;SAMM50;UBA52
GO_Cellular_Component_2023,Nucleolar Exosome (RNase Complex) (GO:0101019),0.04498328588336053,0.16535513666620152,1,EXOSC4
GO_Cellular_Component_2023,post-mRNA Release Spliceosomal Complex (GO:0071014),0.04498328588336053,0.16535513666620152,1,XAB2
GO_Cellular_Component_2023,Nuclear Inclusion Body (GO:0042405),0.049856051675230315,0.16535513666620152,1,STUB1
GO_Cellular_Component_2023,Primary Lysosome (GO:0005766),0.049856051675230315,0.16535513666620152,1,STXBP2
GO_Cellular_Component_2023,Small-Subunit Processome (GO:0032040),0.05357275145510054,0.16535513666620152,2,RPS9;RRP9
GO_Cellular_Component_2023,Mitochondrial Respiratory Chain Complex III (GO:0005750),0.05470419842989522,0.16535513666620152,1,UQCRC1
GO_Cellular_Component_2023,TRAPPII Protein Complex (GO:1990071),0.05470419842989522,0.16535513666620152,1,TRAPPC5
GO_Cellular_Component_2023,TRAPPIII Protein Complex (GO:1990072),0.05470419842989522,0.16535513666620152,1,TRAPPC5
GO_Cellular_Component_2023,Respiratory Chain Complex III (GO:0045275),0.05470419842989522,0.16535513666620152,1,UQCRC1
GO_Cellular_Component_2023,Organelle Outer Membrane (GO:0031968),0.05630939214200283,0.16535513666620152,3,QTRT1;SAMM50;UBA52
GO_Cellular_Component_2023,COPI Vesicle Coat (GO:0030126),0.059527849199832554,0.16535513666620152,1,COPE
GO_Cellular_Component_2023,MIB Complex (GO:0140275),0.059527849199832554,0.16535513666620152,1,SAMM50
GO_Cellular_Component_2023,SAM Complex (GO:0001401),0.059527849199832554,0.16535513666620152,1,SAMM50
GO_Cellular_Component_2023,Cytoplasmic Side Of Lysosomal Membrane (GO:0098574),0.059527849199832554,0.16535513666620152,1,KXD1
GO_Cellular_Component_2023,Mitotic Spindle Microtubule (GO:1990498),0.0643271264420606,0.17480197402733857,1,MAP1S
GO_Cellular_Component_2023,TIM23 Mitochondrial Import Inner Membrane Translocase Complex (GO:0005744),0.07385304727236812,0.19641767891587267,1,TIMM44
GO_Cellular_Component_2023,COPI-coated Vesicle Membrane (GO:0030663),0.07857993284130045,0.2046352417742199,1,COPE
GO_Cellular_Component_2023,Mitochondrial Outer Membrane Translocase Complex (GO:0005742),0.10185839864661637,0.2598428536903479,1,SAMM50
GO_Cellular_Component_2023,SAGA Complex (GO:0000124),0.11100587575178392,0.2775146893794598,1,SF3B5
GO_Cellular_Component_2023,U2 snRNP (GO:0005686),0.12006109138115012,0.2942673808361523,1,SF3B5
GO_Cellular_Component_2023,Ficolin-1-Rich Granule Lumen (GO:1904813),0.13025610587298203,0.3089651331481508,2,IMPDH2;APEH
GO_Cellular_Component_2023,U12-type Spliceosomal Complex (GO:0005689),0.13347293752000114,0.3089651331481508,1,SF3B5
GO_Cellular_Component_2023,Polysomal Ribosome (GO:0042788),0.13347293752000114,0.3089651331481508,1,RPL18A
GO_Cellular_Component_2023,U2-type Catalytic Step 2 Spliceosome (GO:0071007),0.13789841450708185,0.31340548751609515,1,XAB2
GO_Cellular_Component_2023,Peroxisome (GO:0005777),0.14062533213605818,0.31389583066084414,2,GRHPR;IMPDH2
GO_Cellular_Component_2023,Intracellular Organelle Lumen (GO:0070013),0.14718194612170818,0.32276742570550043,7,GADD45GIP1;GCDH;MDH2;IMPDH2;FDX2;TIMM44;APEH
GO_Cellular_Component_2023,Intracellular Non-Membrane-Bounded Organelle (GO:0043232),0.1557943360537469,0.33576365528824764,9,RPS9;EXOSC4;VPS51;MAP1S;PES1;RRP1;RPL23A;GET3;RRP9
GO_Cellular_Component_2023,U4/U6 X U5 tri-snRNP Complex (GO:0046540),0.16398517794435913,0.3390466367577385,1,LSM4
GO_Cellular_Component_2023,Autophagosome Membrane (GO:0000421),0.16398517794435913,0.3390466367577385,1,TEX264
GO_Cellular_Component_2023,Mitotic Spindle (GO:0072686),0.1654547587377764,0.3390466367577385,2,MAP1S;TACC3
GO_Cellular_Component_2023,Spliceosomal tri-snRNP Complex (GO:0097526),0.1682563218331979,0.33922645530886675,1,LSM4
GO_Cellular_Component_2023,Vesicle Coat (GO:0030120),0.1725058575997924,0.3422735269837151,1,COPE
GO_Cellular_Component_2023,SAGA-type Complex (GO:0070461),0.1767338934779614,0.34518338569914336,1,SF3B5
GO_Cellular_Component_2023,Recycling Endosome (GO:0055037),0.19467247085854683,0.3743701362664362,2,VPS51;RAB11B
GO_Cellular_Component_2023,Euchromatin (GO:0000791),0.20165660528680016,0.38048350460026414,1,EXOSC4
GO_Cellular_Component_2023,Chromosome (GO:0005694),0.20393915846574157,0.38048350460026414,2,PES1;RRP1
GO_Cellular_Component_2023,Microbody Lumen (GO:0031907),0.2218537199073844,0.4015650530082671,1,GRHPR
GO_Cellular_Component_2023,Peroxisomal Matrix (GO:0005782),0.2218537199073844,0.4015650530082671,1,GRHPR
GO_Cellular_Component_2023,Endoplasmic Reticulum Membrane (GO:0005789),0.22487642968462956,0.4015650530082671,6,TEX264;ATP13A1;PNPLA6;GET3;UBA52;COPE
GO_Cellular_Component_2023,Microbody Membrane (GO:0031903),0.23764642747380324,0.4125806032531306,1,IMPDH2
GO_Cellular_Component_2023,Peroxisomal Membrane (GO:0005778),0.23764642747380324,0.4125806032531306,1,IMPDH2
GO_Cellular_Component_2023,Ficolin-1-Rich Granule (GO:0101002),0.2414186724660594,0.41338813778434824,2,IMPDH2;APEH
GO_Cellular_Component_2023,Extracellular Membrane-Bounded Organelle (GO:0065010),0.25312169621510944,0.4239160805787164,1,RAB3A
GO_Cellular_Component_2023,Vacuolar Membrane (GO:0005774),0.2607422704872568,0.4239160805787164,1,TEX264
GO_Cellular_Component_2023,Endocytic Vesicle (GO:0030139),0.2640791571706615,0.4239160805787164,2,UBA52;RAB11B
GO_Cellular_Component_2023,Transport Vesicle Membrane (GO:0030658),0.264523634281119,0.4239160805787164,1,RAB3A
GO_Cellular_Component_2023,Extracellular Vesicle (GO:1903561),0.264523634281119,0.4239160805787164,1,RAB3A
GO_Cellular_Component_2023,Caveola (GO:0005901),0.27202899800019026,0.4304256297471365,1,CD320
GO_Cellular_Component_2023,Platelet Alpha Granule Lumen (GO:0031093),0.2868129424498307,0.44814522257786044,1,TEX264
GO_Cellular_Component_2023,Spindle (GO:0005819),0.29052978811977426,0.4483125513801684,2,MAP1S;TACC3
GO_Cellular_Component_2023,Spindle Microtubule (GO:0005876),0.29409303370539047,0.4483125513801684,1,MAP1S
GO_Cellular_Component_2023,Recycling Endosome Membrane (GO:0055038),0.3012995320852558,0.45376435555008404,1,RAB11B
GO_Cellular_Component_2023,Cytoplasmic Stress Granule (GO:0010494),0.3224848002656778,0.4798880956334491,1,ELAVL1
GO_Cellular_Component_2023,Glutamatergic Synapse (GO:0098978),0.3294042210966763,0.4844179722009946,1,PIN1
GO_Cellular_Component_2023,Vesicle (GO:0031982),0.3374248130181248,0.4865142323172479,2,RAB3A;UBA52
GO_Cellular_Component_2023,Plasma Membrane Raft (GO:0044853),0.3430338177845722,0.4865142323172479,1,CD320
GO_Cellular_Component_2023,P-body (GO:0000932),0.34639813340988046,0.4865142323172479,1,LSM4
GO_Cellular_Component_2023,Autophagosome (GO:0005776),0.34639813340988046,0.4865142323172479,1,TEX264
GO_Cellular_Component_2023,Platelet Alpha Granule (GO:0031091),0.366228737801746,0.5075211720975732,1,TEX264
GO_Cellular_Component_2023,Clathrin-Coated Vesicle Membrane (GO:0030665),0.3694754132870333,0.5075211720975732,1,RAB3A
GO_Cellular_Component_2023,Phagocytic Vesicle (GO:0045335),0.40104984239534247,0.53379562673373,1,RAB11B
GO_Cellular_Component_2023,trans-Golgi Network Membrane (GO:0032588),0.40104984239534247,0.53379562673373,1,VPS51
GO_Cellular_Component_2023,Dendrite (GO:0030425),0.40141431130376504,0.53379562673373,2,MAP1S;RACK1
