set,lib,term,p,padj,n_overlap,genes
top300_raw,GO_Biological_Process_2023,Non-Motile Cilium Assembly (GO:1905515),0.07846140899157186,0.5433834211000953,2,RPGRIP1L;ENKD1
top300_raw,GO_Biological_Process_2023,Regulation Of Protein Autophosphorylation (GO:0031952),0.07846140899157186,0.5433834211000953,2,TOM1L1;CALM2
top300_raw,GO_Biological_Process_2023,Regulation Of Response To Biotic Stimulus (GO:0002831),0.07846140899157186,0.5433834211000953,2,TKFC;ELMOD2
top300_raw,GO_Biological_Process_2023,Cellular Nitrogen Compound Biosynthetic Process (GO:0044271),0.08289097999720813,0.5433834211000953,2,MTARC2;SPTLC2
top300_raw,GO_Biological_Process_2023,Gluconeogenesis (GO:0006094),0.08289097999720813,0.5433834211000953,2,G6PC3;SLC37A4
top300_raw,GO_Biological_Process_2023,Mitochondrial Membrane Organization (GO:0007006),0.08289097999720813,0.5433834211000953,2,SAMM50;SLC25A4
top300_raw,GO_Biological_Process_2023,Regulation Of Cellular Response To Hypoxia (GO:1900037),0.0867018798458083,0.5433834211000953,1,DDAH1
top300_raw,GO_Biological_Process_2023,Regulation Of Histamine Secretion By Mast Cell (GO:1903593),0.0867018798458083,0.5433834211000953,1,SNX4
top300_raw,GO_Biological_Process_2023,TRAIL-activated Apoptotic Signaling Pathway (GO:0036462),0.0867018798458083,0.5433834211000953,1,FADD
top300_raw,GO_Biological_Process_2023,Actin Filament Reorganization (GO:0090527),0.0867018798458083,0.5433834211000953,1,DMTN
top300_raw,GO_Biological_Process_2023,Aldehyde Biosynthetic Process (GO:0046184),0.0867018798458083,0.5433834211000953,1,PNPO
top300_raw,GO_Biological_Process_2023,Angiotensin-Activated Signaling Pathway (GO:0038166),0.0867018798458083,0.5433834211000953,1,AHCYL1
top300_raw,GO_Biological_Process_2023,Anterograde Dendritic Transport (GO:0098937),0.0867018798458083,0.5433834211000953,1,KIF3B
top300_raw,GO_Biological_Process_2023,Phospholipase C-activating Dopamine Receptor Signaling Pathway (GO:0060158),0.0867018798458083,0.5433834211000953,1,GNA11
top300_raw,GO_Biological_Process_2023,Citrulline Metabolic Process (GO:0000052),0.0867018798458083,0.5433834211000953,1,DDAH1
top300_raw,GO_Biological_Process_2023,Response To Lead Ion (GO:0010288),0.0867018798458083,0.5433834211000953,1,PPP5C
top300_raw,GO_Biological_Process_2023,Retinal Rod Cell Differentiation (GO:0060221),0.0867018798458083,0.5433834211000953,1,RPGRIP1L
top300_raw,GO_Biological_Process_2023,Smooth Muscle Cell Migration (GO:0014909),0.0867018798458083,0.5433834211000953,1,PARVA
top300_raw,GO_Biological_Process_2023,Ganglioside Catabolic Process (GO:0006689),0.0867018798458083,0.5433834211000953,1,HEXA
top300_raw,GO_Biological_Process_2023,Toll-Like Receptor 3 Signaling Pathway (GO:0034138),0.0867018798458083,0.5433834211000953,1,UNC93B1
top300_raw,GO_Biological_Process_2023,Transepithelial Chloride Transport (GO:0030321),0.0867018798458083,0.5433834211000953,1,SLC12A2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Mitophagy (GO:1901526),0.0867018798458083,0.5433834211000953,1,SLC25A4
top300_raw,GO_Biological_Process_2023,Glutathione Biosynthetic Process (GO:0006750),0.0867018798458083,0.5433834211000953,1,HAGH
top300_raw,GO_Biological_Process_2023,Zinc Ion Import Into Organelle (GO:0062111),0.0867018798458083,0.5433834211000953,1,SLC30A5
top300_raw,GO_Biological_Process_2023,Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035773),0.0867018798458083,0.5433834211000953,1,RAB11B
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Synaptic Plasticity (GO:0031915),0.0867018798458083,0.5433834211000953,1,ANAPC2
top300_raw,GO_Biological_Process_2023,Intraciliary Transport Involved In Cilium Assembly (GO:0035735),0.0867018798458083,0.5433834211000953,1,DYNC2LI1
top300_raw,GO_Biological_Process_2023,"Protein Import Into Peroxisome Matrix, Receptor Recycling (GO:0016562)",0.0867018798458083,0.5433834211000953,1,PEX2
top300_raw,GO_Biological_Process_2023,Protein Localization To Ciliary Membrane (GO:1903441),0.0867018798458083,0.5433834211000953,1,BBIP1
top300_raw,GO_Biological_Process_2023,Mitochondrion-Endoplasmic Reticulum Membrane Tethering (GO:1990456),0.0867018798458083,0.5433834211000953,1,PDZD8
top300_raw,GO_Biological_Process_2023,Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481),0.0867018798458083,0.5433834211000953,1,SLC35A2
top300_raw,GO_Biological_Process_2023,Regulation Of MDA-5 Signaling Pathway (GO:0039533),0.0867018798458083,0.5433834211000953,1,TKFC
top300_raw,GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),0.08739520185411868,0.5433834211000953,2,STX7;FADD
top300_raw,GO_Biological_Process_2023,intra-Golgi Vesicle-Mediated Transport (GO:0006891),0.08739520185411868,0.5433834211000953,2,COPB1;COPZ1
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Protein Transport (GO:0051222),0.08800498436624231,0.5433834211000953,3,ANG;ACSL3;ERGIC3
top300_raw,GO_Biological_Process_2023,Organophosphate Biosynthetic Process (GO:0090407),0.09197085639999728,0.5433834211000953,2,PNPO;GALK2
top300_raw,GO_Biological_Process_2023,Histone Deubiquitination (GO:0016578),0.09197085639999728,0.5433834211000953,2,BABAM2;TAF6
top300_raw,GO_Biological_Process_2023,Inner Mitochondrial Membrane Organization (GO:0007007),0.09197085639999728,0.5433834211000953,2,APOO;SAMM50
top300_raw,GO_Biological_Process_2023,Regulation Of Cytoskeleton Organization (GO:0051493),0.09265474314908977,0.5433834211000953,4,DMTN;TRAF3IP1;TRIM36;SLC4A2
top300_raw,GO_Biological_Process_2023,Protein Targeting To Membrane (GO:0006612),0.09386947397691511,0.5433834211000953,3,TRAM1;SIL1;SEC63
top300_raw,GO_Biological_Process_2023,tRNA Aminoacylation For Protein Translation (GO:0006418),0.09661480458347134,0.5433834211000953,2,IARS2;CARS2
top300_raw,GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),0.09661480458347134,0.5433834211000953,2,G6PC3;SLC37A4
top300_raw,GO_Biological_Process_2023,Mitochondrion Organization (GO:0007005),0.0973236802685808,0.5433834211000953,5,SAMM50;AIFM1;NDUFS1;OMA1;SLC25A4
top300_raw,GO_Biological_Process_2023,ADP Transport (GO:0015866),0.10040543927022255,0.5433834211000953,1,SLC25A4
top300_raw,GO_Biological_Process_2023,ATP Synthesis Coupled Electron Transport (GO:0042773),0.10040543927022255,0.5433834211000953,1,NDUFV3
top300_raw,GO_Biological_Process_2023,Regulation Of Cyclic-Nucleotide Phosphodiesterase Activity (GO:0051342),0.10040543927022255,0.5433834211000953,1,CALM2
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Mitochondrial Fusion (GO:0010637),0.10040543927022255,0.5433834211000953,1,OMA1
top300_raw,GO_Biological_Process_2023,NADH Metabolic Process (GO:0006734),0.10040543927022255,0.5433834211000953,1,NUDT12
top300_raw,GO_Biological_Process_2023,SREBP Signaling Pathway (GO:0032933),0.10040543927022255,0.5433834211000953,1,ERLIN2
top300_raw,GO_Biological_Process_2023,Alditol Metabolic Process (GO:0019400),0.10040543927022255,0.5433834211000953,1,GALK2
top300_raw,GO_Biological_Process_2023,Regulation Of Mitophagy (GO:1901524),0.10040543927022255,0.5433834211000953,1,SLC25A4
top300_raw,GO_Biological_Process_2023,Arginine Catabolic Process (GO:0006527),0.10040543927022255,0.5433834211000953,1,DDAH1
top300_raw,GO_Biological_Process_2023,Nonribosomal Peptide Biosynthetic Process (GO:0019184),0.10040543927022255,0.5433834211000953,1,HAGH
top300_raw,GO_Biological_Process_2023,Osteoblast Development (GO:0002076),0.10040543927022255,0.5433834211000953,1,LRP5
top300_raw,GO_Biological_Process_2023,Cardiolipin Biosynthetic Process (GO:0032049),0.10040543927022255,0.5433834211000953,1,PTPMT1
top300_raw,GO_Biological_Process_2023,Peptidyl-Lysine Hydroxylation (GO:0017185),0.10040543927022255,0.5433834211000953,1,PLOD2
top300_raw,GO_Biological_Process_2023,Peptidyl-Proline Hydroxylation To 4-hydroxy-L-proline (GO:0018401),0.10040543927022255,0.5433834211000953,1,P4HTM
top300_raw,GO_Biological_Process_2023,Cellular Modified Amino Acid Biosynthetic Process (GO:0042398),0.10040543927022255,0.5433834211000953,1,PLOD2
top300_raw,GO_Biological_Process_2023,Cellular Response To Angiotensin (GO:1904385),0.10040543927022255,0.5433834211000953,1,AHCYL1
top300_raw,GO_Biological_Process_2023,Cellular Response To Potassium Ion (GO:0035865),0.10040543927022255,0.5433834211000953,1,SLC12A2
top300_raw,GO_Biological_Process_2023,Regulation Of Vascular Wound Healing (GO:0061043),0.10040543927022255,0.5433834211000953,1,SLC12A2
top300_raw,GO_Biological_Process_2023,Depyrimidination (GO:0045008),0.10040543927022255,0.5433834211000953,1,NEIL2
top300_raw,GO_Biological_Process_2023,Response To Potassium Ion (GO:0035864),0.10040543927022255,0.5433834211000953,1,SLC12A2
top300_raw,GO_Biological_Process_2023,"Endonucleolytic Cleavage In ITS1 To Separate SSU-rRNA From 5.8S rRNA And LSU-rRNA From Tricistronic rRNA Transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000447)",0.10040543927022255,0.5433834211000953,1,UTP20
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Fibroblast Migration (GO:0010763),0.10040543927022255,0.5433834211000953,1,DMTN
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Gluconeogenesis (GO:0045722),0.10040543927022255,0.5433834211000953,1,DDB1
top300_raw,GO_Biological_Process_2023,Spleen Development (GO:0048536),0.10040543927022255,0.5433834211000953,1,FADD
top300_raw,GO_Biological_Process_2023,Histone H2A K63-linked Deubiquitination (GO:0070537),0.10040543927022255,0.5433834211000953,1,BABAM2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060316),0.10040543927022255,0.5433834211000953,1,CALM2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Tooth Mineralization (GO:0070172),0.10040543927022255,0.5433834211000953,1,SLC4A2
top300_raw,GO_Biological_Process_2023,"Post-Translational Protein Targeting To Membrane, Translocation (GO:0031204)",0.10040543927022255,0.5433834211000953,1,SEC63
top300_raw,GO_Biological_Process_2023,Purine Nucleotide Catabolic Process (GO:0006195),0.10040543927022255,0.5433834211000953,1,NUDT12
top300_raw,GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation (GO:0043376)",0.10040543927022255,0.5433834211000953,1,SLC4A2
top300_raw,GO_Biological_Process_2023,"Negative Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001186)",0.10040543927022255,0.5433834211000953,1,SLC4A2
top300_raw,GO_Biological_Process_2023,Negative Regulation Of T Cell Apoptotic Process (GO:0070233),0.10040543927022255,0.5433834211000953,1,FADD
top300_raw,GO_Biological_Process_2023,Regulation Of Peptidyl-Threonine Phosphorylation (GO:0010799),0.10132398490771195,0.5433834211000953,2,DMTN;CALM2
top300_raw,GO_Biological_Process_2023,Interstrand Cross-Link Repair (GO:0036297),0.10132398490771195,0.5433834211000953,2,FANCF;CENPS
top300_raw,GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),0.10132398490771195,0.5433834211000953,2,STX7;FADD
top300_raw,GO_Biological_Process_2023,Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032),0.10295770645630148,0.5433834211000953,3,DYNC2LI1;DMTN;CDKL1
top300_raw,GO_Biological_Process_2023,Sphingolipid Biosynthetic Process (GO:0030148),0.10920297230356486,0.5433834211000953,3,TM9SF2;SPTLC2;PLPP2
top300_raw,GO_Biological_Process_2023,Monoatomic Cation Homeostasis (GO:0055080),0.10920297230356486,0.5433834211000953,3,SLC12A2;ZNHIT1;SLC39A4
top300_raw,GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),0.110926174071121,0.5433834211000953,2,PNKD;PREPL
top300_raw,GO_Biological_Process_2023,Connective Tissue Development (GO:0061448),0.110926174071121,0.5433834211000953,2,SPTLC2;LRP5
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Cation Channel Activity (GO:2001259),0.110926174071121,0.5433834211000953,2,ATPSCKMT;CALM2
top300_raw,GO_Biological_Process_2023,Regulation Of Protein Catabolic Process (GO:0042176),0.1115261291258792,0.5433834211000953,4,DDB1;CUL4A;TMEM9;AZIN1
top300_raw,GO_Biological_Process_2023,Long-Chain Fatty Acid Metabolic Process (GO:0001676),0.11237947876508865,0.5433834211000953,3,CPT1A;CPT2;ACSL3
top300_raw,GO_Biological_Process_2023,Regulation Of TOR Signaling (GO:0032006),0.11237947876508865,0.5433834211000953,3,SEC13;DEPTOR;ENDOG
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Mitotic Nuclear Division (GO:0045839),0.1139040603715798,0.5433834211000953,1,TOM1L1
top300_raw,GO_Biological_Process_2023,Apoptotic DNA Fragmentation (GO:0006309),0.1139040603715798,0.5433834211000953,1,ENDOG
top300_raw,GO_Biological_Process_2023,Regulation Of Podosome Assembly (GO:0071801),0.1139040603715798,0.5433834211000953,1,KIF9
top300_raw,GO_Biological_Process_2023,Peptidyl-Lysine Monomethylation (GO:0018026),0.1139040603715798,0.5433834211000953,1,SETD3
top300_raw,GO_Biological_Process_2023,Regulation Of Sterol Biosynthetic Process (GO:0106118),0.1139040603715798,0.5433834211000953,1,ERLIN2
top300_raw,GO_Biological_Process_2023,"Phototransduction, Visible Light (GO:0007603)",0.1139040603715798,0.5433834211000953,1,GNA11
top300_raw,GO_Biological_Process_2023,Cellular Response To Sterol Depletion (GO:0071501),0.1139040603715798,0.5433834211000953,1,ERLIN2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Adaptive Immune Response (GO:0002821),0.1139040603715798,0.5433834211000953,1,FADD
top300_raw,GO_Biological_Process_2023,Ribonucleoside Bisphosphate Catabolic Process (GO:0034031),0.1139040603715798,0.5433834211000953,1,SUCLG2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Extracellular Matrix Assembly (GO:1901203),0.1139040603715798,0.5433834211000953,1,DAG1
top300_raw,GO_Biological_Process_2023,succinyl-CoA Metabolic Process (GO:0006104),0.1139040603715798,0.5433834211000953,1,SUCLG2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Ligase Activity (GO:0051351),0.1139040603715798,0.5433834211000953,1,ATPSCKMT
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Mast Cell Degranulation (GO:0043306),0.1139040603715798,0.5433834211000953,1,SNX4
top300_raw,GO_Biological_Process_2023,Translational Termination (GO:0006415),0.1139040603715798,0.5433834211000953,1,GFM2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Synapse Maturation (GO:0090129),0.1139040603715798,0.5433834211000953,1,ANAPC2
top300_raw,GO_Biological_Process_2023,Protein Hexamerization (GO:0034214),0.1139040603715798,0.5433834211000953,1,UGDH
top300_raw,GO_Biological_Process_2023,Purine Nucleoside Bisphosphate Catabolic Process (GO:0034034),0.1139040603715798,0.5433834211000953,1,SUCLG2
top300_raw,GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)",0.1139040603715798,0.5433834211000953,1,SLC4A2
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Alpha-Beta T Cell Differentiation (GO:0046639),0.1139040603715798,0.5433834211000953,1,SLC4A2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Catabolic Process (GO:0009896),0.11559097562455842,0.5433834211000953,3,DDB1;CUL4A;MAGEF1
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Mitochondrion Organization (GO:0010823),0.11581343326472375,0.5433834211000953,2,OMA1;SLC25A4
top300_raw,GO_Biological_Process_2023,Regulation Of Mitochondrial Membrane Potential (GO:0051881),0.11581343326472375,0.5433834211000953,2,TUSC2;NDUFS1
top300_raw,GO_Biological_Process_2023,Nuclear Transport (GO:0051169),0.11581343326472375,0.5433834211000953,2,RANBP2;SEC13
top300_raw,GO_Biological_Process_2023,Generation Of Neurons (GO:0048699),0.11738862580030207,0.5433834211000953,5,RTN3;TUBGCP2;ERBB2;FZD8;POMGNT2
top300_raw,GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),0.11883676459359482,0.5433834211000953,3,DYNC2LI1;KIF9;CDKL1
top300_raw,GO_Biological_Process_2023,Regulation Of Microtubule Cytoskeleton Organization (GO:0070507),0.12075442226820902,0.5433834211000953,2,TRAF3IP1;TRIM36
top300_raw,GO_Biological_Process_2023,mRNA 3'-End Processing (GO:0031124),0.12075442226820902,0.5433834211000953,2,CPSF1;PEX2
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234),0.12542841235184013,0.5433834211000953,3,TMBIM6;ZMYND11;SLC25A4
top300_raw,GO_Biological_Process_2023,Axoneme Assembly (GO:0035082),0.12574644373668795,0.5433834211000953,2,SPAG16;RSPH4A
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Response To Biotic Stimulus (GO:0002833),0.12574644373668795,0.5433834211000953,2,CYBA;FADD
top300_raw,GO_Biological_Process_2023,NAD Biosynthesis Via Nicotinamide Riboside Salvage Pathway (GO:0034356),0.12720079756895925,0.5433834211000953,1,NUDT12
top300_raw,GO_Biological_Process_2023,Negative Regulation Of Necroptotic Process (GO:0060546),0.12720079756895925,0.5433834211000953,1,SLC25A4
top300_raw,GO_Biological_Process_2023,Actin-Mediated Cell Contraction (GO:0070252),0.12720079756895925,0.5433834211000953,1,PARVA
top300_raw,GO_Biological_Process_2023,Aminoglycan Metabolic Process (GO:0006022),0.12720079756895925,0.5433834211000953,1,HEXA
top300_raw,GO_Biological_Process_2023,Autophagy Of Peroxisome (GO:0030242),0.12720079756895925,0.5433834211000953,1,PEX2
top300_raw,GO_Biological_Process_2023,Oligosaccharide Catabolic Process (GO:0009313),0.12720079756895925,0.5433834211000953,1,IDNK
top300_raw,GO_Biological_Process_2023,Carbohydrate Phosphorylation (GO:0046835),0.12720079756895925,0.5433834211000953,1,TKFC
top300_raw,GO_Biological_Process_2023,Peptidyl-Lysine Dimethylation (GO:0018027),0.12720079756895925,0.5433834211000953,1,SETD3
top300_raw,GO_Biological_Process_2023,Peptidyl-Serine Dephosphorylation (GO:0070262),0.12720079756895925,0.5433834211000953,1,PPP5C
top300_raw,GO_Biological_Process_2023,Phosphatidylglycerol Biosynthetic Process (GO:0006655),0.12720079756895925,0.5433834211000953,1,PTPMT1
top300_raw,GO_Biological_Process_2023,Regulation Of Transmembrane Transporter Activity (GO:0022898),0.12720079756895925,0.5433834211000953,1,AHCYL1
top300_raw,GO_Biological_Process_2023,Chloride Ion Homeostasis (GO:0055064),0.12720079756895925,0.5433834211000953,1,SLC12A2
top300_raw,GO_Biological_Process_2023,Dicarboxylic Acid Biosynthetic Process (GO:0043650),0.12720079756895925,0.5433834211000953,1,GOT1
top300_raw,GO_Biological_Process_2023,Endodermal Cell Fate Commitment (GO:0001711),0.12720079756895925,0.5433834211000953,1,PEX2
top300_raw,GO_Biological_Process_2023,Ether Lipid Biosynthetic Process (GO:0008611),0.12720079756895925,0.5433834211000953,1,DHRS7B
top300_raw,GO_Biological_Process_2023,Positive Regulation Of mRNA 3'-End Processing (GO:0031442),0.12720079756895925,0.5433834211000953,1,PEX2
top300_raw,GO_Biological_Process_2023,Positive Regulation Of Mesenchymal Cell Proliferation (GO:0002053),0.12720079756895925,0.5433834211000953,1,LRP5
top300_raw,GO_Biological_Process_2023,Transferrin Transport (GO:0033572),0.12720079756895925,0.5433834211000953,1,RAB11B
top300_raw,GO_Biological_Process_2023,Glycosphingolipid Catabolic Process (GO:0046479),0.12720079756895925,0.5433834211000953,1,HEXA
top300_raw,GO_Biological_Process_2023,Insulin Metabolic Process (GO:1901142),0.12720079756895925,0.5433834211000953,1,SLC30A5
top300_raw,GO_Biological_Process_2023,Lipid Import Into Cell (GO:0140354),0.12720079756895925,0.5433834211000953,1,ACSL3
top300_raw,GO_Biological_Process_2023,Long-Chain Fatty Acid Import Into Cell (GO:0044539),0.12720079756895925,0.5433834211000953,1,ACSL3
top300_raw,GO_Biological_Process_2023,Microtubule Anchoring (GO:0034453),0.12720079756895925,0.5433834211000953,1,DAG1
top300_raw,GO_Biological_Process_2023,Mitochondrial Ribosome Assembly (GO:0061668),0.12720079756895925,0.5433834211000953,1,DHX30
top300_raw,GO_Biological_Process_2023,Monoatomic Anion Homeostasis (GO:0055081),0.12720079756895925,0.5433834211000953,1,SLC12A2
