gene,rho_pb,p_pb,pct_rank_pb,rho_pb_sample_centered,p_pb_sample_centered,detect_frac_epi,bulk_rho_TCGA,on_19p13_3
SYS1,0.687471161832108,2.5130063414464275e-09,0.9917963224893918,0.595435110277154,8.215417771154644e-07,0.31115258066099527,0.0815913338205068,False
IDNK,0.6871644349583392,2.5709434007379846e-09,0.9917256011315417,0.6921266746439032,1.7719647460379567e-09,0.08368118646564766,0.036768221490019,False
TMEM205,0.6867944261589098,2.642516673333338e-09,0.9916548797736916,0.48408133132363346,0.0001181093868016056,0.5671561164856753,0.2817162359824475,False
MCAT,0.6867329047340737,2.6545985409353717e-09,0.9915841584158416,0.706604324956166,5.727098193288815e-10,0.18784069145018487,0.3596547128135687,False
PLPP2,0.686240733335384,2.7531534908195563e-09,0.9915134370579916,0.6249038727736934,1.5785173658458304e-07,0.5937730196924615,0.2786671121274332,True
KLHDC9,0.6855446532186384,2.898468381895695e-09,0.9914427157001414,0.6402842289827433,6.2220975864206e-08,0.08618572901831645,0.0416169753607464,False
SCAMP4,0.6855024762373496,2.9075025941715842e-09,0.9913719943422914,0.6400381432833985,6.31804598992457e-08,0.3509306094386647,0.4032382479225276,True
PNPO,0.6850718262634963,3.00128503754403e-09,0.9913012729844413,0.597588360146421,7.323209221993204e-07,0.234788587143362,0.1993251977715943,False
ENKD1,0.6849926243978058,3.0188415514688883e-09,0.9911951909476662,0.6303889752656671,1.13918751866466e-07,0.12895938712370014,0.2152342859976176,False
POMGNT2,0.6849926243978058,3.0188415514688883e-09,0.9911951909476662,0.5958134027190116,8.051640504905119e-07,0.07823012326278031,0.3011570567950672,False
DYNC2LI1,0.6845181334399705,3.1260735491577862e-09,0.9910891089108911,0.6265034298194346,1.4362298892268826e-07,0.23189117517066593,-0.0115096515843566,False
NDUFA5,0.6842105263157895,3.197506171225872e-09,0.990983026874116,0.6685225629825586,9.771653016644639e-09,0.6778470755781036,0.0815781116634771,False
TMEM245,0.6842105263157895,3.197506171225872e-09,0.990983026874116,0.6383770648128211,7.003077866947567e-08,0.37170358002255877,-0.0909937041282644,False
GLB1L2,0.6840518493621301,3.2349554330178625e-09,0.9908769448373409,0.6047033853399933,4.97852060665005e-07,0.05730982664636973,0.1882845785968694,False
OCIAD1,0.6839029191916085,3.2704816659460042e-09,0.9908062234794908,0.6313021009566582,1.0783128251161433e-07,0.6440603054558363,0.0417355025541194,False
GET1,0.6835337906425912,3.360133033139003e-09,0.9907355021216407,0.5980190101202744,7.156027686328412e-07,0.21799341943722542,0.0440295467987623,False
NUDT12,0.6832261835184102,3.436614036715461e-09,0.9906647807637907,0.6345627364729767,8.849972040259645e-08,0.17674213033443378,-0.0535948329699207,False
DPCD,0.6827340121197207,3.562419694569818e-09,0.9905940594059406,0.6789196837798763,4.696147038519522e-09,0.28762952413691667,0.3355681926846054,False
KIAA2013,0.6824879264203759,3.6269447871280222e-09,0.9905233380480906,0.702605432341813,7.876530975085811e-10,0.3330550508274651,0.236616875014019,False
GALK2,0.6823648835707035,3.659620526503286e-09,0.9904526166902404,0.6079239595189024,4.167605190205653e-07,0.2164710504346224,-0.1160402473015584,False
ALG1,0.6823033621458673,3.676062661314979e-09,0.9903818953323904,0.49269433080070135,8.534198783071165e-05,0.1465402936698899,0.1506171323738612,False
STX7,0.6814420621981605,3.913718738597908e-09,0.9903111739745403,0.6674766987603433,1.0502256202203602e-08,0.3658105387221633,-0.1413786223692925,False
ACSL3,0.6813805407733243,3.931238932434366e-09,0.9902404526166902,0.5774708542249839,2.0767872374986224e-06,0.4809703874673915,-0.1303768432808421,False
TUBGCP2,0.6802731551262727,4.259579280395268e-09,0.9901697312588402,0.6860561690608754,2.7909967141789003e-09,0.44477729214746264,0.3364200773732296,False
MTMR6,0.6800270694269279,4.335986136885417e-09,0.9900990099009901,0.5862684179765604,1.3279179841624555e-06,0.21760055001719883,-0.1402920443933921,False
SLC12A2,0.6793503337537298,4.552846074513787e-09,0.9900282885431401,0.6023870312836446,5.650815011839585e-07,0.31478662279623915,0.0200917759363825,False
DHX30,0.6789196837798763,4.696147038519522e-09,0.989922206506365,0.6458211572180012,4.3936391322260044e-08,0.35191278298873063,0.433689347781688,False
TXNRD2,0.6789196837798763,4.696147038519522e-09,0.989922206506365,0.5898366606170599,1.103460483912309e-06,0.139566861464418,0.2832372562607503,False
P4HTM,0.6786735980805315,4.779937984737184e-09,0.9898161244695898,0.6799040265772556,4.374674012002977e-09,0.2782497667337872,0.2170787769032527,False
FBXO25,0.6771355624596266,5.336540817556927e-09,0.9897454031117398,0.5956811959764988,8.108527107310111e-07,0.27220939940088185,0.1360009822173793,False
OXLD1,0.6768279553354456,5.454979762776619e-09,0.9896746817538897,0.6455750715186563,4.46277820693499e-08,0.34140352600302537,0.2733881659333484,False
PYCR3,0.6763593046119825,5.640215141951739e-09,0.9896039603960396,0.6073180861108703,4.310004537267082e-07,0.08161862201050867,0.2606202844416531,False
NEIL2,0.6759467204475271,5.808198463636367e-09,0.9895332390381896,0.5825771324863884,1.6045573784509686e-06,0.09978883268673318,0.2977083168548265,False
AK1,0.6758851952374559,5.833650094001336e-09,0.9894625176803394,0.6166600018456427,2.547243561228373e-07,0.23081078426559282,0.1806418176688157,False
SPTLC2,0.675720569688394,5.902271704000187e-09,0.9893564356435643,0.7497308437663416,1.270416314894757e-11,0.4051956980798064,-0.16656305375161,False
ITPK1,0.675720569688394,5.902271704000187e-09,0.9893564356435643,0.5745793472576824,2.398828467607124e-06,0.26076707754261397,0.0974801165910917,False
ACLY,0.6754744839890492,6.00627349019878e-09,0.9892503536067893,0.532744778369067,1.6704280786356857e-05,0.25433384078968224,0.079672232171633,False
POR,0.6753514411393768,6.0589218774182495e-09,0.9891796322489392,0.5398812636500662,1.2216828697385888e-05,0.48823847173787926,0.1322973615893977,False
CYBA,0.67449014119167,6.439864877370981e-09,0.9891089108910891,0.5354517210618598,1.484752308675705e-05,0.8328340617785046,0.1746753193091895,False
SCOC,0.6743670983419976,6.496099021748466e-09,0.9890381895332391,0.642683564551355,5.3558396566558384e-08,0.5161322005597512,0.0575850910735092,False
AARS1,0.6739364483681443,6.6965965168526055e-09,0.9889674681753889,0.7605586145375127,4.3178280515596725e-12,0.21033246574670697,0.1807844280767782,False
SLC35A2,0.673874926943308,6.7257121124819985e-09,0.9888613861386139,0.7186010027992248,2.1310488908218173e-10,0.19353729804057038,0.0273115458944611,False
TUSC2,0.673874926943308,6.7257121124819985e-09,0.9888613861386139,0.6614475991263957,1.58271575404135e-08,0.36178362716689305,0.3377049877045744,False
IFTAP,0.6734241868346068,6.942708605353217e-09,0.9887553041018388,0.5630219789336605,4.210934762000955e-06,0.1730098708441812,0.1980842038903836,False
SLC30A9,0.6733212341197822,6.993192516365219e-09,0.9886845827439887,0.6117382878587468,3.367629415000958e-07,0.31242940627608096,0.1431570024897793,False
PIGU,0.6729009336815726,7.202913900060715e-09,0.9886138613861386,0.6786735980805315,4.779937984737184e-09,0.13298629867897266,0.1636112071947423,False
UEVLD,0.6728290627210927,7.239366014468933e-09,0.9885431400282886,0.6569565351133533,2.1354288256628775e-08,0.17399204439424767,-0.3027002714083839,False
DAD1,0.672644498446584,7.333775424942274e-09,0.9884724186704384,0.6215201944077025,1.9243145707642543e-07,0.7663409124390423,0.2142577352569997,False
COPZ1,0.6719677627733859,7.689996243960115e-09,0.9884016973125884,0.5941431603555938,8.798577876043554e-07,0.5475617541618604,0.2060708589561815,False
PLOD2,0.6711064628256791,8.167050476332001e-09,0.9883309759547383,0.5554461841336246,6.02057557834366e-06,0.298482541865145,-0.0911594533110287,False
CETN2,0.6709834199760066,8.237441899412483e-09,0.9882602545968883,0.5762404257282598,2.208546246462097e-06,0.46392967637374793,0.0017498108169049,False
SLC30A5,0.6703066843028085,8.634957773576953e-09,0.9881895332390382,0.5882371035713188,1.19928823875483e-06,0.3389480921278606,-0.0865841147588786,False
COPB1,0.6700605986034637,8.783952012243807e-09,0.9881188118811881,0.5694115475714417,3.0932666310130903e-06,0.5538476648822822,-0.1726476070847151,False
UXS1,0.6697529914792827,8.973612440107032e-09,0.9880480905233381,0.5917438247869821,9.985737716261446e-07,0.3041791484555273,-0.0211495484987538,False
CLPTM1L,0.6693838629302654,9.206313573724104e-09,0.987977369165488,0.6569565351133533,2.1354288256628775e-08,0.4297991455089575,0.0698212529646554,False
SRR,0.6691791858646609,9.337789061509802e-09,0.9879066478076379,0.659119922559774,1.8496773356859967e-08,0.08191327407552852,0.2434824800516608,False
HINT3,0.6691377772309207,9.364603025564484e-09,0.9878359264497878,0.6057707096496355,4.694674458361646e-07,0.2615037077051634,0.0153615492590279,False
MAGEF1,0.6690762558060844,9.404575315560066e-09,0.9877652050919378,0.6917161401458057,1.8278871570095751e-09,0.32382261945684554,-0.082091532743137,False
MTARC2,0.6688301701067396,9.566082445988278e-09,0.9876944837340877,0.7182318742502076,2.1985253556176975e-10,0.11599469626282531,-0.0309306391614319,False
TRAM1,0.6682764772832139,9.939107470441695e-09,0.9876237623762376,0.5476944846042634,8.602247762432571e-06,0.6355645042477661,-0.0748867557666903,False
UNC93B1,0.6680303915838691,1.0109270727177416e-08,0.9875530410183876,0.6708603771263343,8.308406453198405e-09,0.4206158228158412,0.0585115865053721,False
ERBB2,0.6679073487341967,1.0195380993193358e-08,0.9874823196605375,0.6356086006951921,8.302476600950338e-08,0.45950989539845133,-0.0597266082924174,False
SDHAF4,0.6678868604385968,1.0209786647108596e-08,0.9874115983026874,0.653511335322526,2.6779907300466e-08,0.11123115454500429,0.304256590123757,False
ANXA4,0.6678458273093605,1.0238695553837975e-08,0.9873055162659123,0.6137069734535052,3.0134985567620613e-07,0.7210136031035005,-0.1680727407524587,False
RTN3,0.6678458273093605,1.0238695553837975e-08,0.9873055162659123,0.676950998185118,5.40730895077294e-09,0.6374797426703946,0.1119904894913365,False
SAMM50,0.667415177335507,1.054680136317371e-08,0.9871994342291373,0.6183210803162201,2.315671122098767e-07,0.4226292785934763,0.4005985387155383,False
REPIN1,0.6671690916361623,1.0726773329555125e-08,0.9871287128712871,0.5801162754929404,1.817966793848281e-06,0.30909001620585685,0.2361857382508738,False
CDKL1,0.6669333084076189,1.0901929261927409e-08,0.9870579915134371,0.5681590969187953,3.287735675628313e-06,0.07729705839021743,-0.1049586630510364,False
CCDC189,0.6665641230722148,1.1181622836357087e-08,0.986987270155587,0.5272774813364953,2.1127826554381325e-05,0.05225163286352814,,
C5orf15,0.6665538773878003,1.118948076446239e-08,0.9869165487977369,0.6632932418714818,1.3973532256960317e-08,0.35161813092371086,,
EFCAB2,0.6662565176049912,1.1419826855682002e-08,0.9868458274398868,0.554031191362392,6.430086988950545e-06,0.12282080243578533,,
GOT1,0.6661232274139469,1.1524525917870863e-08,0.9867751060820368,0.5455412347349965,9.483716821752845e-06,0.3623238226194293,0.0808787540005878,False
NUBP1,0.6655695345904211,1.196923522023903e-08,0.9867043847241868,0.6819342335968501,3.77619279815089e-09,0.27687472376369493,0.0655146075321434,False
PAFAH2,0.6654259095253474,1.2087210597100165e-08,0.9866336633663366,0.5886062321203359,1.176507245470376e-06,0.1138339144526797,-0.1441198588534737,False
CYB561,0.6652619274662401,1.2223250194632251e-08,0.9865629420084866,0.6170291303946599,2.4939778560501293e-07,0.43009379757397725,0.0778740188156016,False
TCTA,0.6647697560675505,1.2640292456517911e-08,0.9864922206506365,0.5551385770094436,6.1074782885266194e-06,0.19176938565045074,0.27379474726201,False
FZD8,0.6645951346167259,1.2791461453844751e-08,0.9864214992927864,0.5120506944943295,3.9802086627646275e-05,0.08446692530570062,0.0546271056580207,False
TRPT1,0.6644006275185333,1.2961855082759745e-08,0.9863507779349363,0.5910055676889476,1.0380161509901711e-06,0.29033050139959793,0.2166207236061544,False
HOXB7,0.6642160632440247,1.3125518815353505e-08,0.9862800565770863,0.6338860007997785,9.222152914895466e-08,0.46250552472615236,-0.0306260573298562,False
KRT8,0.6639699775446799,1.3346774737853975e-08,0.9861739745403112,0.6483435356362853,3.740824001813461e-08,0.7434071600450033,0.1753435104590803,False
SCAND1,0.6639699775446799,1.3346774737853975e-08,0.9861739745403112,0.674797748315851,6.3012862861772635e-09,0.6517703678238537,0.3065318636276168,False
GLYR1,0.6635393275708266,1.3742471988886097e-08,0.9860678925035361,0.7464702082500231,1.739619291435404e-11,0.4240534302410719,-0.1489256407138548,False
PDZD8,0.6634778061459904,1.3799896388021336e-08,0.985997171145686,0.6137684948783414,3.0030168174175116e-07,0.38879339979370564,-0.154028448887509,False
FKBP2,0.6631701990218093,1.4090433493263833e-08,0.985926449787836,0.5486788274016426,8.225201453747598e-06,0.28654913323184417,0.182114671517939,False
COQ6,0.6631496378654785,1.4110058184127473e-08,0.9858557284299858,0.6516656925774401,3.019734952039883e-08,0.18739871335265496,0.0408204584546839,False
SGCB,0.6630471561721369,1.4208257845010704e-08,0.9857850070721358,0.5731028330616137,2.580709377780675e-06,0.3004468889652768,0.0981468910813009,False
SELENBP1,0.6629856347473008,1.426751832613087e-08,0.9856789250353607,0.48463502414715925,0.00011569773339754654,0.26774050974808195,0.0840142940961888,False
TTC39C,0.6629856347473008,1.426751832613087e-08,0.9856789250353607,0.5974653172967486,7.371643157985043e-07,0.3681186465648182,0.0823993020589968,False
GSTK1,0.6628625918976283,1.4386740198625097e-08,0.9855728429985856,0.5238856931926543,2.4393216568828018e-05,0.6974905465794219,0.1354848458733294,False
EPS15L1,0.662431941923775,1.481146754398419e-08,0.9855021216407355,0.683779876341936,3.3001108705149866e-09,0.18509060550999876,0.1812402383293804,False
PLPBP,0.662124334799594,1.5122063438571702e-08,0.9854314002828855,0.617644344643022,2.4075198401393187e-07,0.3500957619211087,-0.022557236002517,False
AK9,0.6618782491002492,1.5374957502188543e-08,0.9853253182461104,0.4829124242517457,0.00012335275215147524,0.12493247556842764,-0.1352714024812793,False
KIAA0100,0.6618782491002492,1.5374957502188543e-08,0.9853253182461104,0.5805469254667938,1.778801801824323e-06,0.3580513676766426,,
HEXA,0.661509120551232,1.5761797487232734e-08,0.9852192362093353,0.45356670460487863,0.00034929075618398043,0.34292589500562753,0.0160383584219827,False
FBXO8,0.6613652456606465,1.5915050065236658e-08,0.9851485148514851,0.6069489518843936,4.3989867366776575e-07,0.18047438982468636,-0.1557359960239084,False
ANG,0.6612424443620153,1.6046967271046312e-08,0.9850777934936351,0.5513242486695992,7.286631264923889e-06,0.1797377596621365,0.0896091553993032,False
TOM1L1,0.6608939063028699,1.6427024211696926e-08,0.985007072135785,0.4398474268664062,0.0005507717405110567,0.31454107940872267,0.0285728452311103,False
KRTCAP2,0.6607093420283614,1.6631704726077018e-08,0.984936350777935,0.4729459534282814,0.00017752627114927906,0.677748858223097,0.1165062102818799,False
TRIM36,0.6606948302702285,1.6647899849662696e-08,0.9848656294200848,0.5696215193771704,3.0617338773703925e-06,0.024505230074154356,0.1086556726005031,False
C2orf15,0.6605434326056789,1.6817749920277258e-08,0.9847949080622348,0.6698248151275997,8.928985149071886e-09,0.053233806413594466,,
JMJD8,0.6604017349041804,1.697819876579942e-08,0.9847241867043848,0.6011566027869205,6.041655165373637e-07,0.29578156460246374,0.1982962306227518,False
SF3B2,0.6603402134793441,1.7048310413000723e-08,0.9846534653465346,0.6548648066689224,2.4509341374941487e-08,0.620930118351784,0.2813441267060419,False
NDUFA1,0.6602171706296718,1.7189354498059234e-08,0.9845827439886846,0.5508320772709095,7.453332305654336e-06,0.8175612630749797,0.15257542827393,False
AZI2,0.6600326063551631,1.740298765144604e-08,0.9845120226308345,0.6357931649697007,8.209232985914943e-08,0.31567057899129847,0.078194774178544,False
SLC39A4,0.6596019563813098,1.7911253153582467e-08,0.9844413012729845,0.5900827463164047,1.0893700004936594e-06,0.325394097136951,0.1880618088619146,False
CPT1A,0.6595404349564736,1.7984996200180303e-08,0.9843705799151343,0.5777784613491649,2.045014417226175e-06,0.2862053724893211,-0.0811389471621355,False
CPSF1,0.6594789135316373,1.8059025777773678e-08,0.9842998585572843,0.6322249223292011,1.0199107232436748e-07,0.17752786917448696,0.194430638571157,False
NDUFV3,0.6585560921590944,1.920457232924649e-08,0.9842291371994343,0.631240579531822,1.0823161024781736e-07,0.5530128173647262,0.3217321497928725,False
HSD17B12,0.6579408779107324,2.0006007871525728e-08,0.9841584158415841,0.651296564028423,3.092845381345745e-08,0.5358247802385727,-0.0721691302772049,False
SETD3,0.6578793564858962,2.0087864664545645e-08,0.984016973125884,0.7490541080931434,1.3565906867897397e-11,0.3712616019250291,-0.0559945364158274,False
PFDN6,0.6578793564858962,2.0087864664545645e-08,0.984016973125884,0.7682487926420376,1.9372191012453196e-12,0.3882532043411694,0.1987514506004866,False
GNA11,0.6578793564858962,2.0087864664545645e-08,0.984016973125884,0.7227844596880864,1.49160472072467e-10,0.34042135245295946,0.1421275631210429,True
FADD,0.6576947922113876,2.0335335797064387e-08,0.9838755304101838,0.6155526161985911,2.713522821490977e-07,0.23586897804843512,0.0265890494567699,False
PECR,0.6575511020972479,2.0529990280724972e-08,0.9838048090523338,0.5723030545387431,2.6845233933666216e-06,0.13991062220694125,0.1033021156631797,False
CARS2,0.6569565351133533,2.1354288256628775e-08,0.9837340876944838,0.6119843735580917,3.3213190191542473e-07,0.34744389333593073,0.3566613109060365,False
ZBED8,0.6567894707676069,2.1591464934832124e-08,0.9836633663366336,0.5483265660278613,8.358331632862839e-06,0.048028286598242924,,
CCDC24,0.6566897889021354,2.1734162385601707e-08,0.9835926449787836,0.6388077147866744,6.819054672832847e-08,0.11604380494032862,0.0307063347118219,False
RSPH4A,0.6563944271399516,2.2162224549231197e-08,0.9835219236209335,0.3885723337485985,0.0025759290147333402,0.02033099248637246,0.0574451959299366,False
NUDT16,0.6557261066166292,2.316035812350606e-08,0.9834158415841584,0.5917438247869821,9.985737716261446e-07,0.22997593674803632,0.0475296406524662,False
IARS2,0.6557261066166292,2.316035812350606e-08,0.9834158415841584,0.6540035067212157,2.5932213658219098e-08,0.5152482443646919,-0.0262551899917715,False
KIFBP,0.6555415423421207,2.3443389273209708e-08,0.9832390381895333,0.6820572764465225,3.742532813692391e-09,0.26887000933065774,-0.203241789571732,False
PLA2G12A,0.6555415423421207,2.3443389273209708e-08,0.9832390381895333,0.5210557076501892,2.7468612713348745e-05,0.21779698472721212,0.0244720876723455,False
TMEM94,0.6555415423421207,2.3443389273209708e-08,0.9832390381895333,0.6143221877018672,2.910209247288506e-07,0.1473751411874464,0.1297898739527048,False
RPGRIP1L,0.6554800209172844,2.3538455987038012e-08,0.9830975954738331,0.6253345227475469,1.5389582306078807e-07,0.1412856651770343,-0.0398343452612144,False
IFT22,0.6553569780676121,2.3729681708608043e-08,0.983026874115983,0.6321018794795288,1.0275219395321232e-07,0.3399302656779265,0.2190474616409877,False
BBIP1,0.6549878495185949,2.431219174348719e-08,0.9829207920792079,0.6490817927343198,3.5677872178123984e-08,0.2257525904827505,0.0286635114507421,False
TMEM208,0.6549878495185949,2.431219174348719e-08,0.9829207920792079,0.6500046141068627,3.3620953611497995e-08,0.5918086725923297,0.2354855542031703,False
CAVIN3,0.6548032852440863,2.460848088615974e-08,0.9828147100424328,0.5910055676889476,1.0380161509901711e-06,0.296321760055,-0.040116732757776,False
CYB561D2,0.6545571995447415,2.5008835105107388e-08,0.9827439886845828,0.6246577870743486,1.6015497877325722e-07,0.23527967391839524,0.3432469603795703,False
HAGH,0.6540035067212157,2.5932213658219098e-08,0.9826732673267327,0.665200406041404,1.2274660460144708e-08,0.43107597112404317,0.1547476397859427,False
L3MBTL2,0.6537574210218708,2.6352845230263532e-08,0.9826025459688826,0.6403457504075795,6.198325846245823e-08,0.19918479595345256,0.3358519968408489,False
BRCC3,0.6531422067735089,2.7432759479458276e-08,0.9825318246110325,0.6429296502506998,5.273726738501727e-08,0.3344792024750607,-0.0726621278464529,False
SPAG16,0.6528961210741641,2.7876303595113657e-08,0.9824611032531825,0.6161678304469531,2.6199277519870545e-07,0.4136423906103732,-0.0216718237014248,False
CAT,0.6527730782244917,2.8100604048686823e-08,0.9823550212164074,0.6304408010089514,1.1356476979928536e-07,0.35643078131903383,-0.0141526663306035,False
PET100,0.6527730782244917,2.8100604048686823e-08,0.9823550212164074,0.545418191885324,9.536537000164601e-06,0.6567794529291898,,
DEPTOR,0.6524039496754744,2.878376351227384e-08,0.9822489391796323,0.576301947153096,2.201777112599265e-06,0.2897903059470617,0.1144823938715302,False
COX14,0.6523424282506383,2.8899135373481684e-08,0.9821782178217822,0.6521578639761297,2.9247873607904258e-08,0.6362520257328123,0.2092493710621288,False
TMX4,0.6521578639761297,2.9247873607904258e-08,0.9821074964639321,0.4829124242517457,0.00012335275215147524,0.45612139665072393,-0.0821182131671434,False
CNOT11,0.6519732997016211,2.9600578438082895e-08,0.982036775106082,0.6065089667476699,4.5072986023256955e-07,0.26071796886511067,-0.1197755066624324,False
SIL1,0.6519117782767849,2.971903547722549e-08,0.981966053748232,0.5974037958719124,7.395972491849216e-07,0.36625251681969295,0.2545418699671689,False
COQ4,0.6517887354271125,2.9957292150307984e-08,0.9818953323903818,0.684395090590298,3.1544634351508752e-09,0.4802337573048421,0.2871473550373467,False
PCTP,0.6517673128895352,2.999895783325171e-08,0.9818246110325318,0.5493555630748408,7.974956020488228e-06,0.06880125718214489,0.0020058720543808,False
RBBP7,0.6514811283029315,3.0560839813442555e-08,0.9817538896746818,0.584299732381802,1.469361446845973e-06,0.5891076953296485,0.0858672849599144,False
CMTM6,0.6511735211787505,3.1175842395051835e-08,0.9816831683168317,0.5711956688916915,2.8347105668447114e-06,0.5440259293816231,-0.0942883823281148,False
LMBR1,0.6509889569042419,3.155042688389126e-08,0.9816124469589816,0.6839644406164447,3.2557616409359542e-09,0.18347001915238909,-0.0822888026038204,False
PPP5C,0.6508659140545695,3.180250354535684e-08,0.9815417256011315,0.589898182041896,1.0999219633307666e-06,0.2625349899327326,0.0543872179519114,False
YIPF2,0.6504967855055523,3.257017795718315e-08,0.9814710042432815,0.5603063766956843,4.791508998209202e-06,0.318420664931483,0.3326253183057223,False
KIAA1841,0.6504352640807161,3.26998103623076e-08,0.9814002828854314,0.6916546187209696,1.836410155371554e-09,0.19540342778569667,,
LRRC14,0.6499830817974697,3.366764664430541e-08,0.9813295615275813,0.5501553415977114,7.688341272683861e-06,0.11265530619260027,0.1491504173833587,False
NIPA1,0.6499215565873984,3.3801401904243675e-08,0.9812588401697313,0.6581869636100772,1.968171821598522e-08,0.11358837106516315,-0.1574907651496995,False
ATPSCKMT,0.6498600313773272,3.393565812297676e-08,0.9811881188118812,0.6178904303423667,2.3737314328142594e-07,0.1351470804891189,-0.1150391411264568,False
ZMYND11,0.6496354855578456,3.4429925776368413e-08,0.9811173974540311,0.5978344458457658,7.227234280334859e-07,0.3926238766389627,-0.1970779032964489,False
GPR180,0.6494509212833369,3.484126112578787e-08,0.981046676096181,0.610261773662678,3.658468661036764e-07,0.19594362323823322,-0.146730762646934,False
SLC4A2,0.6490202713094835,3.581913560809044e-08,0.980975954738331,0.6137684948783414,3.0030168174175116e-07,0.21200216078181996,0.3237708411298805,False
RPN1,0.6488972284598111,3.610324603593378e-08,0.9809052333804809,0.5494786059245133,7.930224377420151e-06,0.559789814860181,0.031187526783722,False
HDLBP,0.648835707034975,3.6246096728703255e-08,0.9808345120226308,0.5416653849703159,1.1285103166576352e-05,0.7302460344741201,0.2035298437070206,False
CUL4A,0.6486511427604663,3.6677853018223975e-08,0.9807637906647808,0.6166600018456427,2.547243561228373e-07,0.32721111820457294,0.0240448467233251,False
ANAPC2,0.6486303582907263,3.6726777328284566e-08,0.9806930693069307,0.6494509212833369,3.484126112578787e-08,0.08741344595589919,0.2919086301727263,False
METRN,0.6482820142114492,3.755595340519072e-08,0.9806223479490807,0.5896520963425513,1.114140059899921e-06,0.33737661444775513,0.123489988347974,False
PREPL,0.6480359285121043,3.815232390914186e-08,0.9805516265912305,0.6481589713617767,3.785303142128543e-08,0.3016254972253559,-0.1326519987297285,False
DHRSX,0.6476460003534551,3.9115600190885005e-08,0.9804809052333805,0.6121689378326002,3.286979206391842e-07,0.20861366203409065,0.2535195138968412,False
CENPS,0.6472153437558988,4.02061188412452e-08,0.9804101838755304,0.6337629579501062,9.29138535796164e-08,0.18155478072975947,0.0203382747210065,False
KIF3B,0.6471746285643976,4.0310688446714346e-08,0.9803394625176803,0.6864868190347289,2.7034509260697754e-09,0.2884152629769694,0.0471580035959544,False
TBL2,0.6470515857147252,4.0628262015180706e-08,0.9802687411598303,0.6041096311790581,5.143311672809057e-07,0.19054166871286765,0.2465490760427501,False
TTC30B,0.6466896458496241,4.15761563346943e-08,0.9801980198019802,0.6481689405076305,3.782887940839434e-08,0.07366301625497253,,
GFM2,0.6464978928911994,4.2086752751389427e-08,0.9800919377652051,0.6049094097019287,4.922506843132445e-07,0.16446496095860294,0.0469793864210807,False
UTP20,0.6464978928911994,4.2086752751389427e-08,0.9800919377652051,0.5354517210618598,1.484752308675705e-05,0.236458282178475,0.0220859605483889,False
USO1,0.6463133286166908,4.258378497866781e-08,0.97998585572843,0.535820849610877,1.460970983265591e-05,0.4646171978587941,-0.1654168580141028,False
ACO2,0.6462518071918546,4.275068820864139e-08,0.9799151343705799,0.643298778799717,5.1527783210730194e-08,0.4510140941903812,0.2382980958913327,False
ENOSF1,0.6456981143683288,4.428081489960302e-08,0.9798444130127298,0.6922698329693315,1.75284789024537e-09,0.48376958208507936,0.0736127064929055,False
EDEM2,0.6455135500938202,4.480222499510701e-08,0.9797736916548798,0.6354855578455197,8.365191927011534e-08,0.22585080783775716,0.0623837896354816,False
CUEDC1,0.645144421544803,4.5862452990717524e-08,0.9797029702970297,0.6943000399889262,1.5019135371014422e-09,0.28316063448411677,-0.043890241930057,False
OGFOD2,0.6450928219536576,4.601252972838851e-08,0.9796322489391797,0.598511181518964,6.969343146213791e-07,0.11496341403525581,0.2264608417555719,False
TIGD4,0.6448606608156098,4.66935114644884e-08,0.9795615275813295,0.563283359442117,4.158657833103703e-06,0.01728625448116684,0.0074662687427027,False
MRPL33,0.6446522501461134,4.7312907431363686e-08,0.9794908062234795,0.526531114460611,2.18095436293062e-05,0.6876688110787628,0.216079087387833,False
TMEM258,0.6443446430219324,4.8241278585253846e-08,0.9794200848656294,0.5983266172444553,7.038808617829794e-07,0.7786671904923695,0.2359760726179752,False
TGOLN2,0.6442831215970962,4.8429001036322665e-08,0.9793493635077793,0.6222584515057369,1.8432903590493853e-07,0.6204881402542544,-0.1231806843174592,False
COG1,0.64422160017226,4.861741170677117e-08,0.9792786421499293,0.6274262511919776,1.359720972507964e-07,0.14369199037469715,0.0895954610223797,False
C11orf71,0.6438305607903471,4.983122213517719e-08,0.9792079207920792,0.625405663208231,1.5325137274490875e-07,0.1404017089819745,,
SEC63,0.6437909501984066,4.9955756011069406e-08,0.9791371994342292,0.568857854747916,3.177876684463932e-06,0.5203064381475313,-0.1012092370933448,False
NBAS,0.6437294287735704,5.0149758151017595e-08,0.979066478076379,0.6197360730874527,2.1341548442801199e-07,0.2668565535530226,0.173130215816297,False
